account_id,customer_id,account_type,account_currency,account_open_date,account_status,account_balance_current,avg_balance_30d,avg_balance_90d,account_age_days,account_freeze_flag,account_freeze_reason_code,account_reactivation_date,account_limit_current,upi_vpa_id,upi_linked_account_count,upi_device_binding_count,upi_primary_device_id,last_activity_date,customer_customer_type,customer_customer_segment,customer_customer_risk_rating,customer_customer_status,customer_customer_open_date,customer_customer_last_kyc_update_date,customer_customer_kyc_status,customer_customer_name,customer_customer_gender,customer_customer_date_of_birth,txn_count,txn_transaction_amount_mean,txn_transaction_amount_max,external_signal_count,external_signal_signal_type_nunique,device_signal_count,device_signal_device_id_nunique,device_signal_ip_address_nunique,mule_flag,mule_typology,txn_count_30d,total_credit_30d,total_debit_30d,rapid_outflow_count_30d,inflow_outflow_ratio_30d,round_amount_ratio_30d,cash_txn_ratio_30d,dormancy_break_flag,unique_counterparties_30d,counterparty_link_count,balance_retention_ratio,unique_devices_30d,avg_ip_risk_score,complaint_count_90d,if4_flag,connected_to_flagged_account_count,graph_degree,typology_available_flag,account_open_date_age_days,account_reactivation_date_age_days,last_activity_date_age_days,customer_customer_open_date_age_days,customer_customer_last_kyc_update_date_age_days,customer_customer_date_of_birth_age_days
ACC00006909,CUST0000477,OD,INR,2018-03-10,ACTIVE,103622.56,101356.5,78911.07,2578.0,0,NONE,missing,488631.54,acc00006909@upibank,1,2,DEV756177,2025-01-01,INDIVIDUAL,RETAIL,LOW,ACTIVE,2022-10-29,2025-01-09,COMPLETE,Sanaya Khosla,M,1998-12-21,56,47600.43482142857,100000.0,1.0,1.0,7,1,7,0,missing,56,0.0,0.0,56,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2546,0.0,88,518,80,3395
ACC00006910,CUST0001331,SAVINGS,INR,2020-12-09,ACTIVE,8182.43,6979.56,7420.02,1573.0,0,NONE,missing,37995.92,acc00006910@upibank,3,1,DEV665467,2024-06-06,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2016-02-22,2022-02-26,COMPLETE,Warda Datta,F,1970-09-28,39,47283.9717948718,100000.0,1.0,1.0,3,1,3,0,missing,39,0.0,0.0,39,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1541,0.0,297,2959,1128,13706
ACC00006911,CUST0005545,WALLET,INR,2022-01-14,ACTIVE,14327.36,15676.55,14188.1,1172.0,0,NONE,missing,36007.86,acc00006911@upibank,1,1,DEV133139,2024-07-15,INDIVIDUAL,STUDENT,LOW,ACTIVE,2022-12-28,2024-06-22,COMPLETE,Liam Morar,M,2002-07-09,51,38441.72019607843,100000.0,1.0,1.0,2,1,2,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1140,0.0,258,458,281,2099
ACC00006912,CUST0006422,SAVINGS,USD,2016-07-16,ACTIVE,2266.97,2424.59,1813.03,3180.0,0,NONE,missing,11221.89,acc00006912@upibank,2,2,DEV840020,2024-06-20,BUSINESS,SME,MEDIUM,ACTIVE,2021-12-28,2023-05-21,PARTIAL,Farhan Gour,M,1958-08-14,52,26106.727115384616,100000.0,1.0,1.0,4,1,4,0,missing,52,0.0,0.0,52,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3148,0.0,283,823,679,18134
ACC00006913,CUST0000627,OD,INR,2022-09-23,ACTIVE,350378.0226,321596.65330000035,301410.84750000015,920.0,0,NONE,missing,1068986.569400002,acc00006913@upibank,3,1,DEV813670,2025-03-19,INDIVIDUAL,NRI,VERY_HIGH,ACTIVE,2019-07-20,2020-06-01,COMPLETE,Brijesh Korpal,M,1990-07-25,51,44010.23725490197,100000.0,1.0,1.0,3,1,3,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,888,0.0,11,1715,1763,6466
ACC00006914,CUST0003505,CURRENT,INR,2018-11-13,ACTIVE,18407.21,17133.95,16492.78,2330.0,0,NONE,missing,48781.63,missing,2,1,DEV481221,2024-07-13,INDIVIDUAL,RETAIL,LOW,ACTIVE,2018-11-10,2019-08-08,COMPLETE,Indali Pau,M,1982-08-20,45,32629.21288888889,100000.0,1.0,1.0,3,1,3,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2298,0.0,260,1967,2061,9362
ACC00006915,CUST0001132,SALARY,INR,2017-08-18,ACTIVE,76609.28,62275.69,63489.97,2782.0,0,NONE,missing,298088.7,acc00006915@upibank,2,2,DEV885386,2024-07-10,INDIVIDUAL,RETAIL,LOW,ACTIVE,2013-05-08,2022-04-22,COMPLETE,Ekta Chacko,M,2003-04-10,42,31515.188095238093,100000.0,1.0,1.0,2,1,2,0,missing,42,0.0,0.0,42,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2750,0.0,263,3979,1073,1824
ACC00006916,CUST0002441,SAVINGS,INR,2024-09-11,ACTIVE,450.38590000000005,385.84990000000005,266.2402,201.0,0,NONE,missing,1129.6782000000003,acc00006916@upibank,4,1,DEV903902,2024-11-29,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2011-05-25,2014-11-18,COMPLETE,Tristan Hayer,F,1963-10-05,376,65006.73390957447,200000.0,1.0,1.0,6,3,6,1,layering_mule,376,0.0,0.0,376,0.0,1,0.0,1,0,0,1.0,3,0,0.0,0,0,0,1,169,0.0,121,4693,3785,16256
ACC00006917,CUST0003215,SAVINGS,INR,2015-03-02,ACTIVE,72814.19,67497.23,62687.97,3682.0,0,NONE,missing,133235.69,acc00006917@upibank,2,2,DEV674868,2024-08-30,INDIVIDUAL,STUDENT,LOW,ACTIVE,2021-04-26,2024-07-25,PARTIAL,Rehaan Sanghvi,F,1986-01-29,51,39128.43509803921,100000.0,1.0,1.0,5,1,5,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3650,0.0,212,1069,248,8104
ACC00006918,CUST0004161,CURRENT,USD,2016-11-25,FROZEN,204660.76,214259.59,180332.67,3048.0,1,RISK_REVIEW,2024-11-09,727465.5,acc00006918@upibank,2,2,DEV707346,2024-10-05,INDIVIDUAL,RETAIL,LOW,ACTIVE,2015-11-03,2016-04-13,PARTIAL,Atharv Chandran,M,1961-12-17,43,41413.60697674419,100000.0,1.0,1.0,5,1,5,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3016,141.0,176,3070,3273,16913
ACC00006919,CUST0005000,SAVINGS,INR,2023-12-05,ACTIVE,20489.4,17906.71,17547.81,482.0,0,NONE,missing,86328.59,missing,4,2,DEV396036,2024-09-09,INDIVIDUAL,RETAIL,LOW,ACTIVE,2011-03-24,2014-05-14,COMPLETE,Tanvi Sankaran,F,1984-03-11,58,50576.13241379311,100000.0,1.0,1.0,7,1,7,0,missing,58,0.0,0.0,58,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,450,0.0,202,4755,3973,8793
ACC00006920,CUST0001699,SAVINGS,INR,2023-02-01,ACTIVE,6548.18,5540.4,5841.67,789.0,0,NONE,missing,20718.3,acc00006920@upibank,3,1,DEV491749,2024-04-08,BUSINESS,SME,MEDIUM,ACTIVE,2018-05-24,2023-11-26,COMPLETE,Yasti Rama,M,1966-02-22,40,40388.5385,100000.0,1.0,1.0,1,1,1,0,missing,40,0.0,0.0,40,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,757,0.0,356,2137,490,15385
ACC00006921,CUST0006947,SAVINGS,INR,2021-01-10,ACTIVE,18647.07,19077.84,16571.08,1541.0,0,NONE,missing,65699.92,acc00006921@upibank,1,2,DEV708295,2025-03-30,INDIVIDUAL,HNI,LOW,ACTIVE,2012-02-01,2023-04-26,COMPLETE,Yamini Soni,M,1955-05-18,48,45993.940625,100000.0,1.0,1.0,7,1,7,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1509,0.0,0,4441,704,19318
ACC00006922,CUST0000870,CURRENT,INR,2021-11-18,ACTIVE,1522.16,1394.67,1240.96,1229.0,0,NONE,missing,1941.57,acc00006922@upibank,2,2,DEV417036,2024-08-22,INDIVIDUAL,NRI,LOW,ACTIVE,2018-04-12,2022-02-02,COMPLETE,Praneel Gopal,M,1982-01-03,54,42546.36444444445,100000.0,1.0,1.0,4,1,4,0,missing,54,0.0,0.0,54,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1197,0.0,220,2179,1152,9591
ACC00006923,CUST0004406,SAVINGS,INR,2021-05-16,ACTIVE,21047.48,22455.02,18704.16,1415.0,0,NONE,missing,57816.49,acc00006923@upibank,1,2,DEV247064,2024-10-21,INDIVIDUAL,RETAIL,LOW,ACTIVE,2010-05-08,2023-11-11,COMPLETE,Rachana Savant,M,1971-03-07,39,44668.55717948718,100000.0,1.0,1.0,1,1,1,0,missing,39,0.0,0.0,39,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1383,0.0,160,5075,505,13546
ACC00006924,CUST0001724,SAVINGS,INR,2017-09-09,ACTIVE,58992.2,58157.95,44183.77,2760.0,0,NONE,missing,261730.98,acc00006924@upibank,4,2,DEV211987,2025-01-31,INDIVIDUAL,RETAIL,LOW,ACTIVE,2011-07-02,2021-07-09,COMPLETE,Yamini Chokshi,F,1988-12-18,59,42371.76118644068,100000.0,1.0,1.0,7,1,7,0,missing,59,0.0,0.0,59,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2728,0.0,58,4655,1360,7050
ACC00006925,CUST0000097,SAVINGS,INR,2018-11-04,ACTIVE,21101.32,23126.54,19196.87,2339.0,0,NONE,missing,28835.09,acc00006925@upibank,4,1,DEV399328,2024-09-28,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2019-02-09,2022-06-11,COMPLETE,Arunima Golla,M,1995-02-05,53,37463.93264150943,100000.0,1.0,1.0,7,1,7,0,missing,53,0.0,0.0,53,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2307,0.0,183,1876,1023,4810
ACC00006926,CUST0000434,WALLET,INR,2023-05-08,ACTIVE,15662.62,14268.88,11923.13,693.0,0,NONE,missing,72721.04,acc00006926@upibank,2,1,DEV481226,2024-11-27,BUSINESS,SME,LOW,ACTIVE,2022-07-18,2022-09-09,COMPLETE,Karan Kakar,M,2005-03-21,48,37477.64229166667,100000.0,1.0,1.0,3,1,3,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,661,0.0,123,621,933,1113
ACC00006927,CUST0006187,SAVINGS,INR,2023-04-02,FROZEN,41484.77,41032.6,39783.67,729.0,1,FRAUD_SUSPECTED,missing,50295.97,acc00006927@upibank,1,2,DEV547185,2024-04-29,BUSINESS,SME,LOW,ACTIVE,2023-01-08,2024-03-25,PARTIAL,Imaran Shah,F,1966-10-20,62,47357.22612903226,100000.0,1.0,1.0,7,1,7,0,missing,62,0.0,0.0,62,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,697,0.0,335,447,370,15145
ACC00006928,CUST0001483,CURRENT,USD,2018-06-05,ACTIVE,45470.99,37408.33,42530.35,2491.0,0,NONE,missing,135572.23,acc00006928@upibank,4,1,DEV215012,2024-08-25,INDIVIDUAL,RETAIL,LOW,ACTIVE,2015-06-19,2017-11-08,COMPLETE,Manan Master,M,1981-05-31,51,38999.24411764706,100000.0,1.0,1.0,3,1,3,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2459,0.0,217,3207,2699,9808
ACC00006929,CUST0003416,NRE,INR,2022-04-18,ACTIVE,3005.24,2898.72,2545.56,1078.0,0,NONE,missing,11936.11,acc00006929@upibank,1,1,DEV801624,2024-04-26,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2018-09-05,2022-09-26,COMPLETE,Lila Kade,F,1975-05-31,36,31904.735,100000.0,1.0,1.0,5,1,5,0,missing,36,0.0,0.0,36,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1046,0.0,338,2033,916,12000
ACC00006930,CUST0003573,OD,INR,2017-08-05,ACTIVE,24503.9,22531.9,22159.59,2795.0,0,NONE,missing,59936.68,missing,4,1,DEV731395,2024-10-19,INDIVIDUAL,NRI,LOW,ACTIVE,2020-03-18,2024-12-06,COMPLETE,Bhavna Dara,M,1987-12-23,58,44519.47137931034,100000.0,1.0,1.0,2,1,2,0,missing,58,0.0,0.0,58,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2763,0.0,162,1473,114,7411
ACC00006931,CUST0003684,SAVINGS,INR,2020-05-21,ACTIVE,350378.0226,321596.65330000035,301410.84750000015,1775.0,0,NONE,missing,1068986.569400002,acc00006931@upibank,1,2,DEV525816,2024-07-31,INDIVIDUAL,RETAIL,LOW,ACTIVE,2021-08-06,2021-08-27,COMPLETE,Saanvi Raghavan,F,1986-02-03,39,38049.466410256406,100000.0,1.0,1.0,4,1,4,0,missing,39,0.0,0.0,39,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1743,0.0,242,967,1311,8099
ACC00006932,CUST0002823,SAVINGS,GBP,2023-02-04,ACTIVE,4438.09,4326.97,3218.0,786.0,0,NONE,missing,7139.91,acc00006932@upibank,4,2,DEV186027,2024-04-13,INDIVIDUAL,RETAIL,LOW,ACTIVE,2018-12-08,2019-09-20,COMPLETE,Nandini Deo,M,1955-10-09,52,33225.766153846154,100000.0,1.0,1.0,3,1,3,0,missing,52,0.0,0.0,52,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,754,0.0,351,1939,2018,19174
ACC00006933,CUST0001726,SALARY,INR,2025-01-03,ACTIVE,964.75,722.65,302.65,167.99,0,NONE,missing,3291.88,acc00006933@upibank,1,4,DEV110848,2025-02-03,INDIVIDUAL,STUDENT,MEDIUM,INACTIVE,2016-01-26,2024-10-17,COMPLETE,Ekbal Bhavsar,F,1972-07-06,362,68924.71342541437,200000.0,1.0,1.0,15,2,15,1,layering_mule,362,0.0,0.0,362,0.0,1,0.0,1,0,0,1.0,2,0,0.0,0,0,0,1,55,0.0,55,2986,164,13059
ACC00006934,CUST0002835,CURRENT,INR,2024-11-17,ACTIVE,20183.47,10946.31,15125.77,167.99,0,NONE,missing,93027.74,acc00006934@upibank,2,2,DEV614918,2025-01-22,BUSINESS,SME,LOW,ACTIVE,2022-10-15,2023-03-18,COMPLETE,Shaurya Patil,M,1981-10-02,383,69391.80833522313,200000.0,1.0,1.0,12,2,12,1,layering_mule,383,0.0,0.0,383,0.0,1,0.0,1,0,0,1.0,2,0,0.0,0,0,0,1,102,0.0,67,532,743,9684
ACC00006935,CUST0004206,SAVINGS,INR,2016-02-23,FROZEN,82868.49,78835.7,79216.83,3324.0,1,FRAUD_SUSPECTED,missing,84055.89,acc00006935@upibank,4,1,DEV882350,2024-07-23,INDIVIDUAL,RETAIL,LOW,ACTIVE,2021-06-07,2022-07-26,COMPLETE,Yachana Rout,M,1989-12-16,58,38563.61758620689,100000.0,1.0,1.0,3,1,3,0,missing,58,0.0,0.0,58,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3292,0.0,250,1027,978,6687
ACC00006936,CUST0004381,SAVINGS,INR,2020-11-07,ACTIVE,11895.6,11159.92,9261.63,1605.0,0,NONE,missing,19770.72,acc00006936@upibank,2,1,DEV974171,2024-09-26,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2017-06-12,2024-02-05,COMPLETE,Mitali Cheema,F,1958-05-24,39,47209.10769230769,100000.0,1.0,1.0,3,1,3,0,missing,39,0.0,0.0,39,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1573,0.0,185,2483,419,18216
ACC00006937,CUST0000856,SAVINGS,INR,2019-11-29,ACTIVE,28208.04,29015.1,24911.88,1949.0,0,NONE,missing,124703.28,acc00006937@upibank,3,2,DEV528122,2025-03-09,INDIVIDUAL,RETAIL,HIGH,ACTIVE,2016-09-20,2024-06-02,COMPLETE,Bhanumati Gole,F,1966-09-19,45,29101.15977777777,100000.0,1.0,1.0,3,1,3,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1917,0.0,21,2748,301,15176
ACC00006938,CUST0000976,SAVINGS,INR,2017-11-22,ACTIVE,21970.72,21377.09,19006.39,2686.0,0,NONE,missing,59275.85,acc00006938@upibank,1,2,DEV677596,2024-07-19,BUSINESS,SME,LOW,ACTIVE,2022-05-23,2022-12-28,COMPLETE,Zilmil Pandey,F,1970-12-06,50,43805.1568,100000.0,1.0,1.0,7,1,7,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2654,0.0,254,677,823,13637
ACC00006939,CUST0002617,OD,INR,2022-03-17,ACTIVE,8976.04,9871.47,8197.81,1110.0,0,NONE,missing,42303.03,acc00006939@upibank,3,2,DEV197560,2025-03-20,BUSINESS,SME,LOW,ACTIVE,2022-12-27,2025-01-20,COMPLETE,Ikbal Kanda,F,2005-07-01,51,42245.987843137256,100000.0,1.0,1.0,5,1,5,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1078,0.0,10,459,69,1011
ACC00006940,CUST0000843,SAVINGS,INR,2019-11-20,FROZEN,20148.75,18807.59,18611.21,1958.0,1,RISK_REVIEW,2024-11-23,54681.09,acc00006940@upibank,2,2,DEV633595,2024-07-13,BUSINESS,SME,LOW,DORMANT,2013-01-20,2022-02-15,COMPLETE,Udarsh Jani,F,1968-03-26,47,25350.58042553192,100000.0,1.0,1.0,7,1,7,0,missing,47,0.0,0.0,47,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1926,127.0,260,4087,1139,14622
ACC00006941,CUST0001930,SAVINGS,INR,2023-02-02,ACTIVE,15741.26,12919.78,14751.92,788.0,0,NONE,missing,43074.23,acc00006941@upibank,1,2,DEV309010,2024-08-20,INDIVIDUAL,RETAIL,LOW,ACTIVE,2013-11-20,2023-12-13,COMPLETE,Upkaar Chopra,F,1980-05-01,49,31574.195102040816,100000.0,1.0,1.0,5,1,5,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,756,0.0,222,3783,473,10203
ACC00006942,CUST0006677,SAVINGS,INR,2019-10-28,FROZEN,25217.63,22808.68,23523.29,1981.0,1,SUSPICIOUS_ACTIVITY,missing,50986.87,missing,4,1,DEV492323,2024-07-19,INDIVIDUAL,RETAIL,LOW,ACTIVE,2016-02-15,2024-11-28,PARTIAL,Nitesh Manda,F,1990-07-07,47,47822.65787234042,100000.0,1.0,1.0,2,1,2,0,missing,47,0.0,0.0,47,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1949,0.0,254,2966,122,6484
ACC00006943,CUST0003903,SALARY,INR,2024-01-08,ACTIVE,8972.68,9692.36,7798.52,448.0,0,NONE,missing,20437.82,acc00006943@upibank,4,1,DEV599859,2024-08-13,INDIVIDUAL,NRI,MEDIUM,ACTIVE,2021-01-11,2022-10-06,COMPLETE,Zehaan Kumer,F,2006-02-09,51,27698.33960784314,100000.0,1.0,1.0,4,1,4,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,416,0.0,229,1174,906,788
ACC00006944,CUST0007653,SALARY,INR,2018-02-25,ACTIVE,4760.26,4128.4,3986.36,2591.0,0,NONE,missing,9971.19,acc00006944@upibank,2,2,DEV610440,2024-11-17,INDIVIDUAL,RETAIL,HIGH,ACTIVE,2018-10-11,2024-08-08,COMPLETE,Ekta Manne,F,1975-01-15,46,40235.11065217391,100000.0,1.0,1.0,5,1,5,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2559,0.0,133,1997,234,12136
ACC00006945,CUST0000666,SAVINGS,INR,2016-03-22,ACTIVE,20961.93,20939.42,16929.55,3296.0,0,NONE,missing,56362.4,acc00006945@upibank,2,2,DEV933085,2024-08-09,INDIVIDUAL,STUDENT,HIGH,ACTIVE,2015-11-01,2023-11-11,COMPLETE,Upma Kata,F,1970-06-30,44,27894.58409090909,100000.0,1.0,1.0,1,1,1,0,missing,44,0.0,0.0,44,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3264,0.0,233,3072,505,13796
ACC00006946,CUST0002060,SAVINGS,INR,2021-03-21,ACTIVE,172498.16,153112.32,122279.29,1471.0,0,NONE,missing,615126.49,acc00006946@upibank,3,1,DEV770685,2024-10-28,BUSINESS,SME,MEDIUM,ACTIVE,2010-07-14,2013-06-21,COMPLETE,Jai Balay,M,1985-08-25,50,40761.6242,100000.0,1.0,1.0,6,1,6,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1439,0.0,153,5008,4300,8261
ACC00006947,CUST0003851,SAVINGS,INR,2020-07-06,ACTIVE,24310.01,21530.63,19314.86,1729.0,0,NONE,missing,51351.54,acc00006947@upibank,1,1,DEV129843,2024-11-22,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2022-11-10,2023-06-07,PARTIAL,Upadhriti Vasa,F,1970-01-29,55,41875.264727272726,100000.0,1.0,1.0,4,1,4,0,missing,55,0.0,0.0,55,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1697,0.0,128,506,662,13948
ACC00006948,CUST0007488,SALARY,INR,2023-10-07,ACTIVE,14795.63,12245.19,10922.11,541.0,0,NONE,missing,24022.38,acc00006948@upibank,1,2,DEV885859,2025-02-14,INDIVIDUAL,RETAIL,LOW,ACTIVE,2016-09-16,2025-02-07,COMPLETE,Geetika Mani,M,2002-11-14,51,38664.47098039216,100000.0,1.0,1.0,7,1,7,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,509,0.0,44,2752,51,1971
ACC00006949,CUST0001599,SAVINGS,INR,2022-11-23,ACTIVE,54442.64,55029.07,54436.67,859.0,0,NONE,missing,84456.77,acc00006949@upibank,3,2,DEV298520,2024-11-06,INDIVIDUAL,RETAIL,LOW,ACTIVE,2012-08-06,2022-07-29,COMPLETE,Wriddhish Swaminathan,M,1968-01-31,51,35624.88568627451,100000.0,1.0,1.0,4,1,4,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,827,0.0,144,4254,975,14677
ACC00006950,CUST0007317,SALARY,INR,2015-06-08,ACTIVE,18215.29,16249.49,14390.95,3584.0,0,NONE,missing,39983.46,acc00006950@upibank,4,1,DEV425286,2024-08-13,INDIVIDUAL,NRI,HIGH,ACTIVE,2015-05-13,2021-04-30,COMPLETE,Siya Mohan,F,1998-12-07,64,39634.38578125,100000.0,1.0,1.0,2,1,2,0,missing,64,0.0,0.0,64,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3552,0.0,229,3244,1430,3409
ACC00006951,CUST0001535,CURRENT,INR,2015-07-23,ACTIVE,207241.39,177066.73,163980.49,3539.0,0,NONE,missing,287633.1,missing,3,1,DEV863286,2024-05-27,INDIVIDUAL,HNI,LOW,ACTIVE,2012-06-13,2014-04-26,COMPLETE,Widisha Jani,F,1976-02-04,49,40321.73632653061,100000.0,1.0,1.0,2,1,2,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3507,0.0,307,4308,3991,11751
ACC00006952,CUST0007548,CURRENT,INR,2019-10-01,ACTIVE,21923.29,21025.17,20884.29,2008.0,0,NONE,missing,43291.45,acc00006952@upibank,2,2,DEV214447,2024-08-08,INDIVIDUAL,RETAIL,LOW,ACTIVE,2016-08-14,2021-09-11,COMPLETE,Jyoti Ghose,M,1973-07-02,56,34661.50053571429,100000.0,1.0,1.0,4,1,4,0,missing,56,0.0,0.0,56,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1976,0.0,234,2785,1296,12698
ACC00006953,CUST0003914,SALARY,GBP,2017-05-01,ACTIVE,51051.82,55635.81,48272.22,2891.0,0,NONE,missing,122702.03,acc00006953@upibank,3,1,DEV822669,2024-08-08,INDIVIDUAL,STUDENT,LOW,ACTIVE,2022-12-23,2025-02-20,COMPLETE,Joshua Madan,F,1982-06-27,49,32651.96979591837,100000.0,1.0,1.0,4,1,4,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2859,0.0,234,463,38,9416
ACC00006954,CUST0004298,CURRENT,INR,2023-04-25,ACTIVE,8905.95,8301.28,8880.47,706.0,0,NONE,missing,26480.57,acc00006954@upibank,4,1,DEV252621,2024-07-17,BUSINESS,SME,MEDIUM,ACTIVE,2012-05-03,2019-11-21,COMPLETE,Amara Sawhney,F,2004-04-08,43,42787.50697674419,100000.0,1.0,1.0,6,1,6,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,674,0.0,256,4349,1956,1460
ACC00006955,CUST0006306,SAVINGS,INR,2019-10-30,ACTIVE,40283.9,39771.8,33820.71,1979.0,0,NONE,missing,168122.07,acc00006955@upibank,1,2,DEV234389,2024-12-15,INDIVIDUAL,NRI,LOW,ACTIVE,2014-02-14,2024-07-11,COMPLETE,Zansi Kaur,M,1982-10-01,45,29802.980444444445,100000.0,1.0,1.0,3,1,3,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1947,0.0,105,3697,262,9320
ACC00006956,CUST0003747,CURRENT,INR,2017-10-30,ACTIVE,30641.55,30470.63,30389.61,2709.0,0,NONE,missing,96619.59,acc00006956@upibank,4,1,DEV239796,2025-02-02,INDIVIDUAL,RETAIL,LOW,INACTIVE,2011-04-01,2019-09-02,COMPLETE,Ekani Borra,F,1957-11-12,55,46402.586363636365,100000.0,1.0,1.0,6,1,6,0,missing,55,0.0,0.0,55,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2677,0.0,56,4747,2036,18409
ACC00006957,CUST0000536,SALARY,INR,2017-03-22,FROZEN,20582.42,20765.33,20351.45,2931.0,1,FRAUD_SUSPECTED,missing,91488.37,acc00006957@upibank,4,2,DEV195806,2024-12-15,INDIVIDUAL,RETAIL,LOW,ACTIVE,2020-09-06,2021-04-28,COMPLETE,Wishi Iyengar,M,1971-04-01,48,31084.562916666662,100000.0,1.0,1.0,6,1,6,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2899,0.0,105,1301,1432,13521
ACC00006958,CUST0006466,SAVINGS,INR,2023-12-03,ACTIVE,12062.91,10059.79,9652.58,484.0,0,NONE,missing,25489.14,acc00006958@upibank,1,1,DEV520268,2024-07-27,INDIVIDUAL,RETAIL,LOW,ACTIVE,2019-02-12,2020-02-02,EXPIRED,Tanmayi Chakrabarti,M,1966-01-30,49,33218.98244897959,100000.0,1.0,1.0,7,1,7,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,452,0.0,246,1873,1883,15408
